"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from flask air samples                   "
" Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m            "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 26-Jan-2021 last updated 17-Feb-2021                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2012 SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
2001, 04,   36996, 2001.2877,   373.41,   370.58,     373.86,   371.01,     373.41,   370.58
2001, 05,   37026, 2001.3699,   374.39,   371.02,     374.48,   371.11,     374.39,   371.02
2001, 06,   37057, 2001.4548,   373.72,   371.26,     373.65,   371.22,     373.72,   371.26
2001, 07,   37087, 2001.5370,   371.55,   370.94,     371.89,   371.32,     371.55,   370.94
2001, 08,   37118, 2001.6219,   369.64,   371.42,     369.62,   371.43,     369.64,   371.42
2001, 09,   37149, 2001.7068,   368.09,   371.64,     367.98,   371.55,     368.09,   371.64
2001, 10,   37179, 2001.7890,   368.31,   371.76,     368.22,   371.66,     368.31,   371.76
2001, 11,   37210, 2001.8740,   369.96,   372.01,     369.76,   371.78,     369.96,   372.01
2001, 12,   37240, 2001.9562,   371.41,   372.18,     371.16,   371.90,     371.41,   372.18
2002, 01,   37271, 2002.0411,   372.07,   371.97,     372.15,   372.03,     372.07,   371.97
2002, 02,   37302, 2002.1260,   372.68,   371.93,     372.94,   372.18,     372.68,   371.93
2002, 03,   37330, 2002.2027,   373.94,   372.37,     373.92,   372.32,     373.94,   372.37
2002, 04,   37361, 2002.2877,   374.65,   371.81,     375.36,   372.51,     374.65,   371.81
2002, 05,   37391, 2002.3699,   375.53,   372.15,     376.08,   372.70,     375.53,   372.15
2002, 06,   37422, 2002.4548,   375.87,   373.40,     375.37,   372.93,     375.87,   373.40
2002, 07,   37452, 2002.5370,   373.97,   373.37,     373.72,   373.16,     373.97,   373.37
2002, 08,   37483, 2002.6219,   371.37,   373.15,     371.58,   373.41,     371.37,   373.15
2002, 09,   37514, 2002.7068,   369.76,   373.32,     370.09,   373.66,     369.76,   373.32
2002, 10,   37544, 2002.7890,   370.47,   373.94,     370.47,   373.92,     370.47,   373.94
2002, 11,   37575, 2002.8740,   372.40,   374.45,     372.16,   374.18,     372.40,   374.45
2002, 12,   37605, 2002.9562,   373.94,   374.70,     373.69,   374.44,     373.94,   374.70
2003, 01,   37636, 2003.0411,   374.73,   374.63,     374.80,   374.69,     374.73,   374.63
2003, 02,   37667, 2003.1260,   375.64,   374.88,     375.70,   374.94,     375.64,   374.88
2003, 03,   37695, 2003.2027,   376.88,   375.31,     376.75,   375.15,     376.88,   375.31
2003, 04,   37726, 2003.2877,   378.08,   375.24,     378.24,   375.38,     378.08,   375.24
2003, 05,   37756, 2003.3699,   378.90,   375.51,     378.97,   375.59,     378.90,   375.51
2003, 06,   37787, 2003.4548,   378.65,   376.17,     378.24,   375.79,     378.65,   376.17
2003, 07,   37817, 2003.5370,   376.15,   375.55,     376.55,   375.98,     376.15,   375.55
2003, 08,   37848, 2003.6219,   374.80,   376.59,     374.33,   376.16,     374.80,   376.59
2003, 09,   37879, 2003.7068,   372.67,   376.24,     372.73,   376.32,     372.67,   376.24
2003, 10,   37909, 2003.7890,   372.94,   376.42,     373.00,   376.46,     372.94,   376.42
2003, 11,   37940, 2003.8740,   375.09,   377.15,     374.57,   376.60,     375.09,   377.15
2003, 12,   37970, 2003.9562,   375.66,   376.43,     375.98,   376.73,     375.66,   376.43
2004, 01,   38001, 2004.0410,   376.49,   376.39,     376.96,   376.85,     376.49,   376.39
2004, 02,   38032, 2004.1257,   377.47,   376.72,     377.74,   376.97,     377.47,   376.72
2004, 03,   38061, 2004.2049,   379.12,   377.51,     378.72,   377.08,     379.12,   377.51
2004, 04,   38092, 2004.2896,   380.57,   377.69,     380.10,   377.20,     380.57,   377.69
2004, 05,   38122, 2004.3716,   380.51,   377.11,     380.70,   377.31,     380.51,   377.11
2004, 06,   38153, 2004.4563,   379.72,   377.26,     379.86,   377.43,     379.72,   377.26
2004, 07,   38183, 2004.5383,   377.58,   377.01,     378.09,   377.56,     377.58,   377.01
2004, 08,   38214, 2004.6230,   375.77,   377.59,     375.84,   377.70,     375.77,   377.59
2004, 09,   38245, 2004.7077,   374.10,   377.69,     374.25,   377.86,     374.10,   377.69
2004, 10,   38275, 2004.7896,   374.41,   377.89,     374.56,   378.02,     374.41,   377.89
2004, 11,   38306, 2004.8743,   376.17,   378.23,     376.17,   378.21,     376.17,   378.23
2004, 12,   38336, 2004.9563,   377.52,   378.29,     377.64,   378.40,     377.52,   378.29
2005, 01,   38367, 2005.0411,   378.57,   378.46,     378.72,   378.60,     378.57,   378.46
2005, 02,   38398, 2005.1260,   380.04,   379.28,     379.58,   378.81,     380.04,   379.28
2005, 03,   38426, 2005.2027,   380.69,   379.11,     380.62,   379.01,     380.69,   379.11
2005, 04,   38457, 2005.2877,   382.09,   379.23,     382.11,   379.22,     382.09,   379.23
2005, 05,   38487, 2005.3699,   382.36,   378.94,     382.84,   379.43,     382.36,   378.94
2005, 06,   38518, 2005.4548,   382.05,   379.55,     382.12,   379.65,     382.05,   379.55
2005, 07,   38548, 2005.5370,   381.07,   380.46,     380.43,   379.85,     381.07,   380.46
2005, 08,   38579, 2005.6219,   378.51,   380.31,     378.22,   380.06,     378.51,   380.31
2005, 09,   38610, 2005.7068,   376.42,   380.01,     376.65,   380.25,     376.42,   380.01
2005, 10,   38640, 2005.7890,   377.09,   380.59,     376.95,   380.44,     377.09,   380.59
2005, 11,   38671, 2005.8740,   378.26,   380.33,     378.58,   380.62,     378.26,   380.33
2005, 12,   38701, 2005.9562,   380.00,   380.78,     380.04,   380.80,     380.00,   380.78
2006, 01,   38732, 2006.0411,   381.05,   380.95,     381.09,   380.98,     381.05,   380.95
2006, 02,   38763, 2006.1260,   382.07,   381.31,     381.92,   381.15,     382.07,   381.31
2006, 03,   38791, 2006.2027,   382.45,   380.86,     382.92,   381.30,     382.45,   380.86
2006, 04,   38822, 2006.2877,   384.85,   381.98,     384.36,   381.47,     384.85,   381.98
2006, 05,   38852, 2006.3699,   385.45,   382.03,     385.04,   381.62,     385.45,   382.03
2006, 06,   38883, 2006.4548,   384.00,   381.51,     384.25,   381.78,     384.00,   381.51
2006, 07,   38913, 2006.5370,   382.44,   381.83,     382.50,   381.92,     382.44,   381.83
2006, 08,   38944, 2006.6219,   380.11,   381.92,     380.23,   382.07,     380.11,   381.92
2006, 09,   38975, 2006.7068,   378.53,   382.14,     378.60,   382.22,     378.53,   382.14
2006, 10,   39005, 2006.7890,   379.14,   382.65,     378.87,   382.37,     379.14,   382.65
2006, 11,   39036, 2006.8740,   380.18,   382.26,     380.47,   382.52,     380.18,   382.26
2006, 12,   39066, 2006.9562,   381.47,   382.25,     381.91,   382.67,     381.47,   382.25
2007, 01,   39097, 2007.0411,   383.04,   382.94,     382.94,   382.83,     383.04,   382.94
2007, 02,   39128, 2007.1260,   384.28,   383.52,     383.76,   382.99,     384.28,   383.52
2007, 03,   39156, 2007.2027,   384.45,   382.85,     384.75,   383.13,     384.45,   382.85
2007, 04,   39187, 2007.2877,   386.56,   383.68,     386.19,   383.29,     386.56,   383.68
2007, 05,   39217, 2007.3699,   386.57,   383.14,     386.87,   383.44,     386.57,   383.14
2007, 06,   39248, 2007.4548,   386.06,   383.55,     386.08,   383.60,     386.06,   383.55
2007, 07,   39278, 2007.5370,   384.71,   384.10,     384.33,   383.75,     384.71,   384.10
2007, 08,   39309, 2007.6219,   381.75,   383.56,     382.06,   383.91,     381.75,   383.56
2007, 09,   39340, 2007.7068,   380.33,   383.94,     380.45,   384.08,     380.33,   383.94
2007, 10,   39370, 2007.7890,   380.88,   384.40,     380.74,   384.24,     380.88,   384.40
2007, 11,   39401, 2007.8740,   382.45,   384.54,     382.35,   384.41,     382.45,   384.54
2007, 12,   39431, 2007.9562,   383.90,   384.68,     383.80,   384.56,     383.90,   384.68
2008, 01,   39462, 2008.0410,   385.55,   385.45,     384.83,   384.72,     385.55,   385.45
2008, 02,   39493, 2008.1257,   385.33,   384.57,     385.65,   384.87,     385.33,   384.57
2008, 03,   39522, 2008.2049,   385.93,   384.30,     386.67,   385.02,     385.93,   384.30
2008, 04,   39553, 2008.2896,   387.44,   384.52,     388.11,   385.17,     387.44,   384.52
2008, 05,   39583, 2008.3716,   388.72,   385.28,     388.77,   385.33,     388.72,   385.28
2008, 06,   39614, 2008.4563,   388.21,   385.73,     387.96,   385.50,     388.21,   385.73
2008, 07,   39644, 2008.5383,   386.62,   386.04,     386.20,   385.66,     386.62,   386.04
2008, 08,   39675, 2008.6230,   383.86,   385.71,     383.93,   385.82,     383.86,   385.71
2008, 09,   39706, 2008.7077,   382.87,   386.50,     382.32,   385.97,     382.87,   386.50
2008, 10,   39736, 2008.7896,   382.60,   385.98,     382.73,   386.12,     382.60,   385.98
2008, 11,   39767, 2008.8743,   384.08,   386.06,     384.26,   386.24,     384.08,   386.06
2008, 12,   39797, 2008.9563,   385.45,   386.22,     385.58,   386.36,     385.45,   386.22
2009, 01,   39828, 2009.0411,   386.93,   386.70,     386.70,   386.47,     386.93,   386.70
2009, 02,   39859, 2009.1260,   387.29,   386.51,     387.39,   386.60,     387.29,   386.51
2009, 03,   39887, 2009.2027,   388.33,   386.86,     388.19,   386.72,     388.33,   386.86
2009, 04,   39918, 2009.2877,   389.48,   386.56,     389.78,   386.86,     389.48,   386.56
2009, 05,   39948, 2009.3699,   390.22,   386.68,     390.54,   387.00,     390.22,   386.68
2009, 06,   39979, 2009.4548,   389.66,   387.19,     389.65,   387.17,     389.66,   387.19
2009, 07,   40009, 2009.5370,   387.77,   387.24,     387.88,   387.35,     387.77,   387.24
2009, 08,   40040, 2009.6219,   385.82,   387.71,     385.65,   387.55,     385.82,   387.71
2009, 09,   40071, 2009.7068,   384.37,   388.05,     384.08,   387.76,     384.37,   388.05
2009, 10,   40101, 2009.7890,   384.43,   387.83,     384.58,   387.97,     384.43,   387.83
2009, 11,   40132, 2009.8740,   386.00,   387.97,     386.22,   388.19,     386.00,   387.97
2009, 12,   40162, 2009.9562,   387.42,   388.17,     387.68,   388.42,     387.42,   388.17
2010, 01,   40193, 2010.0411,   388.12,   387.82,     388.97,   388.67,     388.12,   387.82
2010, 02,   40224, 2010.1260,   390.02,   389.18,     389.76,   388.92,     390.02,   389.18
2010, 03,   40252, 2010.2027,   390.71,   389.29,     390.50,   389.08,     390.71,   389.29
2010, 04,   40283, 2010.2877,   392.74,   389.86,     392.20,   389.31,     392.74,   389.86
2010, 05,   40313, 2010.3699,   393.14,   389.59,     393.07,   389.52,     393.14,   389.59
2010, 06,   40344, 2010.4548,   392.39,   389.97,     392.13,   389.72,     392.39,   389.97
2010, 07,   40374, 2010.5370,   390.19,   389.74,     390.34,   389.89,     390.19,   389.74
2010, 08,   40405, 2010.6219,   387.91,   389.90,     388.07,   390.07,     387.91,   389.90
2010, 09,   40436, 2010.7068,   386.35,   390.07,     386.51,   390.23,     386.35,   390.07
2010, 10,   40466, 2010.7890,   387.20,   390.61,     386.98,   390.39,     387.20,   390.61
2010, 11,   40497, 2010.8740,   388.68,   390.68,     388.54,   390.54,     388.68,   390.68
2010, 12,   40527, 2010.9562,   389.77,   390.51,     389.94,   390.68,     389.77,   390.51
2011, 01,   40558, 2011.0411,   391.74,   391.39,     391.16,   390.82,     391.74,   391.39
2011, 02,   40589, 2011.1260,   391.69,   390.87,     391.78,   390.95,     391.69,   390.87
2011, 03,   40617, 2011.2027,   392.22,   390.80,     392.49,   391.08,     392.22,   390.80
2011, 04,   40648, 2011.2877,   393.74,   390.81,     394.16,   391.24,     393.74,   390.81
2011, 05,   40678, 2011.3699,   394.75,   391.16,     395.00,   391.40,     394.75,   391.16
2011, 06,   40709, 2011.4548,   393.54,   391.11,     394.02,   391.59,     393.54,   391.11
2011, 07,   40739, 2011.5370,   392.59,   392.14,     392.23,   391.78,     392.59,   392.14
2011, 08,   40770, 2011.6219,   390.20,   392.21,     389.97,   391.97,     390.20,   392.21
2011, 09,   40801, 2011.7068,   388.59,   392.34,     388.41,   392.16,     388.59,   392.34
2011, 10,   40831, 2011.7890,   389.26,   392.69,     388.91,   392.33,     389.26,   392.69
2011, 11,   40862, 2011.8740,   390.52,   392.53,     390.49,   392.50,     390.52,   392.53
2011, 12,   40892, 2011.9562,   391.98,   392.72,     391.92,   392.66,     391.98,   392.72
2012, 01,   40923, 2012.0410,   393.19,   392.85,     393.18,   392.83,     393.19,   392.85
2012, 02,   40954, 2012.1257,   393.47,   392.64,     393.83,   393.00,     393.47,   392.64
2012, 03,   40983, 2012.2049,   394.42,   392.97,     394.63,   393.18,     394.42,   392.97
2012, 04,   41014, 2012.2896,   396.48,   393.51,     396.35,   393.38,     396.48,   393.51
2012, 05,   41044, 2012.3716,   397.17,   393.56,     397.20,   393.59,     397.17,   393.56
2012, 06,   41075, 2012.4563,   396.11,   393.70,     396.23,   393.82,     396.11,   393.70
2012, 07,   41105, 2012.5383,   394.38,   393.96,     394.47,   394.05,     394.38,   393.96
2012, 08,   41136, 2012.6230,   392.02,   394.06,     392.26,   394.30,     392.02,   394.06
2012, 09,   41167, 2012.7077,   391.16,   394.93,     390.80,   394.57,     391.16,   394.93
2012, 10,   41197, 2012.7896,   391.08,   394.52,     391.40,   394.83,     391.08,   394.52
2012, 11,   41228, 2012.8743,   393.37,   395.38,     393.08,   395.10,     393.37,   395.38
2012, 12,   41258, 2012.9563,   394.67,   395.41,     394.62,   395.36,     394.67,   395.41
2013, 01,   41289, 2013.0411,   395.82,   395.47,     395.97,   395.62,     395.82,   395.47
2013, 02,   41320, 2013.1260,   396.93,   396.10,     396.71,   395.88,     396.93,   396.10
2013, 03,   41348, 2013.2027,   398.07,   396.64,     397.53,   396.10,     398.07,   396.64
2013, 04,   41379, 2013.2877,   398.82,   395.87,     399.29,   396.33,     398.82,   395.87
2013, 05,   41409, 2013.3699,   400.32,   396.69,     400.19,   396.56,     400.32,   396.69
2013, 06,   41440, 2013.4548,   398.92,   396.46,     399.24,   396.78,     398.92,   396.46
2013, 07,   41470, 2013.5370,   397.78,   397.33,     397.45,   397.00,     397.78,   397.33
2013, 08,   41501, 2013.6219,   394.99,   397.01,     395.19,   397.21,     394.99,   397.01
2013, 09,   41532, 2013.7068,   393.69,   397.47,     393.64,   397.42,     393.69,   397.47
2013, 10,   41562, 2013.7890,   394.21,   397.67,     394.16,   397.62,     394.21,   397.67
2013, 11,   41593, 2013.8740,   395.83,   397.87,     395.78,   397.81,     395.83,   397.87
2013, 12,   41623, 2013.9562,   397.45,   398.20,     397.24,   397.99,     397.45,   398.20
2014, 01,   41654, 2014.0411,   398.21,   397.86,     398.53,   398.17,     398.21,   397.86
2014, 02,   41685, 2014.1260,   398.41,   397.57,     399.19,   398.36,     398.41,   397.57
2014, 03,   41713, 2014.2027,   400.31,   398.88,     399.95,   398.52,     400.31,   398.88
2014, 04,   41744, 2014.2877,   402.01,   399.04,     401.66,   398.70,     402.01,   399.04
2014, 05,   41774, 2014.3699,   402.68,   399.03,     402.50,   398.85,     402.68,   399.03
2014, 06,   41805, 2014.4548,   401.93,   399.46,     401.47,   399.00,     401.93,   399.46
2014, 07,   41835, 2014.5370,   399.25,   398.80,     399.59,   399.13,     399.25,   398.80
2014, 08,   41866, 2014.6219,   396.95,   398.99,     397.24,   399.27,     396.95,   398.99
2014, 09,   41897, 2014.7068,   395.67,   399.48,     395.61,   399.42,     395.67,   399.48
2014, 10,   41927, 2014.7890,   395.80,   399.27,     396.09,   399.56,     395.80,   399.27
2014, 11,   41958, 2014.8740,   397.63,   399.67,     397.68,   399.72,     397.63,   399.67
2014, 12,   41988, 2014.9562,   399.56,   400.31,     399.12,   399.87,     399.56,   400.31
2015, 01,   42019, 2015.0411,   400.36,   400.00,     400.38,   400.03,     400.36,   400.00
2015, 02,   42050, 2015.1260,   400.82,   399.98,     401.04,   400.20,     400.82,   399.98
2015, 03,   42078, 2015.2027,   401.70,   400.26,     401.79,   400.35,     401.70,   400.26
2015, 04,   42109, 2015.2877,   404.03,   401.05,     403.52,   400.54,     404.03,   401.05
2015, 05,   42139, 2015.3699,   404.32,   400.66,     404.39,   400.72,     404.32,   400.66
2015, 06,   42170, 2015.4548,   403.24,   400.78,     403.37,   400.92,     403.24,   400.78
2015, 07,   42200, 2015.5370,   401.49,   401.09,     401.53,   401.14,     401.49,   401.09
2015, 08,   42231, 2015.6219,   398.96,   401.06,     399.27,   401.38,     398.96,   401.06
2015, 09,   42262, 2015.7068,   397.81,   401.61,     397.85,   401.65,     397.81,   401.61
2015, 10,   42292, 2015.7890,   398.63,   402.11,     398.46,   401.94,     398.63,   402.11
2015, 11,   42323, 2015.8740,   400.25,   402.25,     400.24,   402.24,     400.25,   402.25
2015, 12,   42353, 2015.9562,   401.80,   402.44,     401.92,   402.56,     401.80,   402.44
2016, 01,   42384, 2016.0410,   402.73,   402.41,     403.03,   402.71,     402.73,   402.41
2016, 02,   42415, 2016.1257,   404.09,   403.29,     403.81,   403.02,     404.09,   403.29
2016, 03,   42444, 2016.2049,   404.74,   403.24,     404.79,   403.30,     404.74,   403.24
2016, 04,   42475, 2016.2896,   407.30,   404.27,     406.60,   403.57,     407.30,   404.27
2016, 05,   42505, 2016.3716,   407.98,   404.31,     407.48,   403.81,     407.98,   404.31
2016, 06,   42536, 2016.4563,   406.16,   403.76,     406.44,   404.04,     406.16,   403.76
2016, 07,   42566, 2016.5383,   404.51,   404.20,     404.56,   404.25,     404.51,   404.20
2016, 08,   42597, 2016.6230,   402.12,   404.19,     402.39,   404.46,     402.12,   404.19
2016, 09,   42628, 2016.7077,   400.33,   404.08,     400.92,   404.67,     400.33,   404.08
2016, 10,   42658, 2016.7896,   401.65,   405.12,     401.42,   404.89,     401.65,   405.12
2016, 11,   42689, 2016.8743,   403.38,   405.35,     403.15,   405.12,     403.38,   405.35
2016, 12,   42719, 2016.9563,   404.50,   405.18,     404.67,   405.35,     404.50,   405.18
2017, 01,   42750, 2017.0411,   405.92,   405.63,     405.87,   405.58,     405.92,   405.63
2017, 02,   42781, 2017.1260,   406.66,   405.86,     406.60,   405.81,     406.66,   405.86
2017, 03,   42809, 2017.2027,   407.20,   405.73,     407.48,   406.01,     407.20,   405.73
2017, 04,   42840, 2017.2877,   409.59,   406.59,     409.22,   406.23,     409.59,   406.59
2017, 05,   42870, 2017.3699,   410.11,   406.43,     410.10,   406.42,     410.11,   406.43
2017, 06,   42901, 2017.4548,   409.28,   406.85,     409.03,   406.60,     409.28,   406.85
2017, 07,   42931, 2017.5370,   406.90,   406.55,     407.11,   406.76,     406.90,   406.55
2017, 08,   42962, 2017.6219,   405.13,   407.17,     404.88,   406.91,     405.13,   407.17
2017, 09,   42993, 2017.7068,   403.16,   406.91,     403.31,   407.05,     403.16,   406.91
2017, 10,   43023, 2017.7890,   403.81,   407.28,     403.70,   407.18,     403.81,   407.28
2017, 11,   43054, 2017.8740,   405.28,   407.26,     405.32,   407.30,     405.28,   407.26
2017, 12,   43084, 2017.9562,   406.65,   407.33,     406.75,   407.43,     406.65,   407.33
2018, 01,   43115, 2018.0411,   408.05,   407.76,     407.86,   407.56,     408.05,   407.76
2018, 02,   43146, 2018.1260,   408.65,   407.86,     408.50,   407.71,     408.65,   407.86
2018, 03,   43174, 2018.2027,   409.42,   407.95,     409.32,   407.85,     409.42,   407.95
2018, 04,   43205, 2018.2877,   410.52,   407.52,     411.03,   408.03,     410.52,   407.52
2018, 05,   43235, 2018.3699,   411.71,   408.03,     411.91,   408.23,     411.71,   408.03
2018, 06,   43266, 2018.4548,   410.26,   407.83,     410.90,   408.47,     410.26,   407.83
2018, 07,   43296, 2018.5370,   408.90,   408.55,     409.07,   408.73,     408.90,   408.55
2018, 08,   43327, 2018.6219,   407.20,   409.23,     406.97,   409.01,     407.20,   409.23
2018, 09,   43358, 2018.7068,   405.55,   409.30,     405.56,   409.30,     405.55,   409.30
2018, 10,   43388, 2018.7890,   406.15,   409.62,     406.12,   409.59,     406.15,   409.62
2018, 11,   43419, 2018.8740,   407.97,   409.95,     407.90,   409.89,     407.97,   409.95
2018, 12,   43449, 2018.9562,   409.32,   410.00,     409.48,   410.16,     409.32,   410.00
2019, 01,   43480, 2019.0411,   410.98,   410.69,     410.72,   410.43,     410.98,   410.69
2019, 02,   43511, 2019.1260,   411.96,   411.17,     411.47,   410.67,     411.96,   411.17
2019, 03,   43539, 2019.2027,   412.61,   411.14,     412.35,   410.88,     412.61,   411.14
2019, 04,   43570, 2019.2877,   413.55,   410.55,     414.09,   411.09,     413.55,   410.55
2019, 05,   43600, 2019.3699,   414.84,   411.15,     414.96,   411.28,     414.84,   411.15
2019, 06,   43631, 2019.4548,   414.19,   411.76,     413.91,   411.48,     414.19,   411.76
2019, 07,   43661, 2019.5370,   411.88,   411.53,     412.01,   411.66,     411.88,   411.53
2019, 08,   43692, 2019.6219,   410.00,   412.04,     409.81,   411.85,     410.00,   412.04
2019, 09,   43723, 2019.7068,   408.30,   412.05,     408.29,   412.03,     408.30,   412.05
2019, 10,   43753, 2019.7890,   408.40,   411.88,     408.74,   412.22,     408.40,   411.88
2019, 11,   43784, 2019.8740,   410.39,   412.37,     410.43,   412.42,     410.39,   412.37
2019, 12,   43814, 2019.9562,   411.87,   412.55,     411.93,   412.61,     411.87,   412.55
2020, 01,   43845, 2020.0410,   413.47,   413.18,     413.11,   412.82,     413.47,   413.18
2020, 02,   43876, 2020.1257,   413.77,   412.98,     413.82,   413.02,     413.77,   412.98
2020, 03,   43905, 2020.2049,   414.43,   412.93,     414.72,   413.22,     414.43,   412.93
2020, 04,   43936, 2020.2896,   416.07,   413.03,     416.48,   413.44,     416.07,   413.03
2020, 05,   43966, 2020.3716,   417.08,   413.41,     417.34,   413.67,     417.08,   413.41
2020, 06,   43997, 2020.4563,   416.52,   414.13,     416.30,   413.90,     416.52,   414.13
2020, 07,   44027, 2020.5383,   414.69,   414.38,     414.44,   414.12,     414.69,   414.38
2020, 08,   44058, 2020.6230,   412.25,   414.32,     412.27,   414.34,     412.25,   414.32
2020, 09,   44089, 2020.7077,   411.34,   415.09,     410.78,   414.54,     411.34,   415.09
2020, 10,   44119, 2020.7896,   411.23,   414.70,     411.24,   414.71,     411.23,   414.70
2020, 11,   44150, 2020.8743,   412.69,   414.67,     412.90,   414.88,     412.69,   414.67
2020, 12,   44180, 2020.9563,   414.07,   414.75,     414.36,   415.04,     414.07,   414.75
2021, 01,   44211, 2021.0411,   415.52,   415.23,     415.50,   415.20,     415.52,   415.23
2021, 02,   44242, 2021.1260,   -99.99,   -99.99,     416.17,   415.37,     416.17,   415.37
2021, 03,   44270, 2021.2027,   -99.99,   -99.99,     416.99,   415.52,     416.99,   415.52
2021, 04,   44301, 2021.2877,   -99.99,   -99.99,     418.69,   415.69,     418.69,   415.69
2021, 05,   44331, 2021.3699,   -99.99,   -99.99,     419.53,   415.85,     419.53,   415.85
2021, 06,   44362, 2021.4548,   -99.99,   -99.99,     418.45,   416.02,     418.45,   416.02
2021, 07,   44392, 2021.5370,   -99.99,   -99.99,     416.53,   416.18,     416.53,   416.18
2021, 08,   44423, 2021.6219,   -99.99,   -99.99,     414.31,   416.35,     414.31,   416.35
2021, 09,   44454, 2021.7068,   -99.99,   -99.99,     412.77,   416.52,     412.77,   416.52
2021, 10,   44484, 2021.7890,   -99.99,   -99.99,     413.20,   416.68,     413.20,   416.68
2021, 11,   44515, 2021.8740,   -99.99,   -99.99,     414.87,   416.85,     414.87,   416.85
2021, 12,   44545, 2021.9562,   -99.99,   -99.99,     416.33,   417.01,     416.33,   417.01
